femur_tangage,femur_roulis,femur_lacet,tibia_tangage,tibia_roulis,tibia_lacet,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z
35.114599,73.327306,148.863409,35.114599,73.327306,148.863409,-8.125000,-16.875000,9.375000,-9.375000,-16.875000,29.375000
-66.312094,-2.155941,-131.230195,-66.312094,-2.155941,-131.230195,-8.125000,-16.875000,8.125000,-8.125000,-15.625000,29.375000
-8.379117,66.103661,-146.254411,-8.379117,66.103661,-146.254411,-8.125000,-15.625000,8.125000,-8.125000,-16.875000,29.375000
1.072841,-141.732442,165.072627,1.072841,-141.732442,165.072627,-9.375000,-15.625000,8.125000,-8.125000,-16.875000,28.125000
-36.293544,-63.054388,-40.778926,-36.293544,-63.054388,-40.778926,-9.375000,-15.625000,9.375000,-8.125000,-15.625000,28.125000
-5.713782,-162.903980,66.091839,-5.713782,-162.903980,66.091839,-6.875000,-16.875000,9.375000,-9.375000,-15.625000,28.125000
-33.099916,2.109289,-15.397003,-33.099916,2.109289,-15.397003,-6.875000,-16.875000,8.125000,-9.375000,-15.625000,29.375000
-49.287504,164.044289,128.341939,-49.287504,164.044289,128.341939,-5.625000,-15.625000,8.125000,-6.875000,-16.875000,29.375000
-52.615930,162.369371,47.546944,-52.615930,162.369371,47.546944,-5.625000,-16.875000,8.125000,-6.875000,-16.875000,28.125000
29.427909,-75.607220,20.760106,29.427909,-75.607220,20.760106,-5.625000,-16.875000,9.375000,-5.625000,-15.625000,28.125000
68.862004,-79.800807,94.925479,68.862004,-79.800807,94.925479,-5.625000,-15.625000,9.375000,-5.625000,-16.875000,28.125000
37.805791,121.733087,105.034523,37.805791,121.733087,105.034523,-6.875000,-15.625000,9.375000,-5.625000,-16.875000,29.375000
40.279317,66.638687,102.615917,40.279317,66.638687,102.615917,-6.875000,-15.625000,8.125000,-5.625000,-15.625000,29.375000
15.540350,138.415742,72.213078,15.540350,138.415742,72.213078,-4.375000,-16.875000,8.125000,-6.875000,-15.625000,29.375000
74.869610,142.313001,-140.880090,74.869610,142.313001,-140.880090,-4.375000,-16.875000,9.375000,-6.875000,-15.625000,28.125000
-15.297744,65.633268,-59.987394,-15.297744,65.633268,-59.987394,-3.125000,-16.875000,9.375000,-4.375000,-16.875000,28.125000
36.588595,-93.135687,-48.602317,36.588595,-93.135687,-48.602317,-3.125000,-15.625000,9.375000,-4.375000,-16.875000,29.375000
67.861943,-151.857200,-61.722896,67.861943,-151.857200,-61.722896,-3.125000,-15.625000,8.125000,-3.125000,-16.875000,29.375000
63.364901,155.064940,7.308376,63.364901,155.064940,7.308376,-3.125000,-16.875000,8.125000,-3.125000,-15.625000,29.375000
-23.548603,112.924884,-31.521353,-23.548603,112.924884,-31.521353,-4.375000,-15.625000,8.125000,-3.125000,-15.625000,28.125000
-10.983993,8.647632,-136.010373,-10.983993,8.647632,-136.010373,-4.375000,-15.625000,9.375000,-3.125000,-16.875000,28.125000
83.729829,-120.148685,85.781528,83.729829,-120.148685,85.781528,-1.875000,-16.875000,9.375000,-4.375000,-15.625000,28.125000
2.218278,135.375698,-126.555790,2.218278,135.375698,-126.555790,-1.875000,-16.875000,8.125000,-4.375000,-15.625000,29.375000
-29.369400,98.274339,154.148921,-29.369400,98.274339,154.148921,-0.625000,-16.875000,8.125000,-1.875000,-16.875000,29.375000
47.980423,-51.390649,24.899515,47.980423,-51.390649,24.899515,-0.625000,-15.625000,8.125000,-1.875000,-16.875000,28.125000
3.474972,97.251586,-161.937801,3.474972,97.251586,-161.937801,-0.625000,-15.625000,9.375000,-0.625000,-16.875000,28.125000
17.180293,-63.106344,53.605746,17.180293,-63.106344,53.605746,-0.625000,-16.875000,9.375000,-0.625000,-15.625000,28.125000
0.658681,-49.786573,135.039410,0.658681,-49.786573,135.039410,-1.875000,-15.625000,9.375000,-0.625000,-15.625000,29.375000
-61.861335,108.980284,-165.324162,-61.861335,108.980284,-165.324162,-1.875000,-15.625000,8.125000,-0.625000,-16.875000,29.375000
-79.800370,69.143719,63.744524,-79.800370,69.143719,63.744524,0.625000,-15.625000,8.125000,-1.875000,-15.625000,29.375000
40.589930,-9.320074,-4.637255,40.589930,-9.320074,-4.637255,0.625000,-15.625000,9.375000,-1.875000,-15.625000,28.125000
14.980806,-56.263818,-155.425859,14.980806,-56.263818,-155.425859,1.875000,-15.625000,9.375000,0.625000,-15.625000,28.125000
19.549409,-120.507270,124.170703,19.549409,-120.507270,124.170703,0.625000,-16.875000,9.375000,0.625000,-15.625000,29.375000
24.789225,133.318101,-22.048592,24.789225,133.318101,-22.048592,0.625000,-16.875000,8.125000,1.875000,-15.625000,29.375000
-23.925475,18.605195,82.905267,-23.925475,18.605195,82.905267,1.875000,-15.625000,8.125000,0.625000,-16.875000,29.375000
44.649921,68.188699,55.581750,44.649921,68.188699,55.581750,1.875000,-16.875000,8.125000,0.625000,-16.875000,28.125000
20.281135,77.661320,-98.152371,20.281135,77.661320,-98.152371,1.875000,-16.875000,9.375000,1.875000,-15.625000,28.125000
62.405742,-35.540449,-104.693090,62.405742,-35.540449,-104.693090,3.125000,-16.875000,9.375000,1.875000,-16.875000,28.125000
-49.402509,-125.906516,-115.386049,-49.402509,-125.906516,-115.386049,4.375000,-15.625000,9.375000,1.875000,-16.875000,29.375000
40.994372,-38.613220,-127.277162,40.994372,-38.613220,-127.277162,4.375000,-15.625000,8.125000,3.125000,-16.875000,29.375000
-15.417154,-88.414966,164.300595,-15.417154,-88.414966,164.300595,3.125000,-16.875000,8.125000,4.375000,-15.625000,29.375000
-22.127653,160.569056,23.114080,-22.127653,160.569056,23.114080,3.125000,-15.625000,8.125000,4.375000,-15.625000,28.125000
-19.031620,-165.929997,-49.850919,-19.031620,-165.929997,-49.850919,3.125000,-15.625000,9.375000,3.125000,-16.875000,28.125000
-40.019602,-90.553322,52.425060,-40.019602,-90.553322,52.425060,4.375000,-16.875000,9.375000,3.125000,-15.625000,28.125000
-84.688487,-139.473202,-150.759746,-84.688487,-139.473202,-150.759746,4.375000,-16.875000,8.125000,3.125000,-15.625000,29.375000
52.153295,-117.827458,123.674772,52.153295,-117.827458,123.674772,5.625000,-16.875000,8.125000,4.375000,-16.875000,29.375000
-0.329435,127.160444,140.943739,-0.329435,127.160444,140.943739,6.875000,-15.625000,8.125000,4.375000,-16.875000,28.125000
2.680684,-80.875915,126.533303,2.680684,-80.875915,126.533303,6.875000,-15.625000,9.375000,5.625000,-16.875000,28.125000
8.984708,120.510621,-143.851802,8.984708,120.510621,-143.851802,5.625000,-16.875000,9.375000,6.875000,-15.625000,28.125000
-48.193495,1.084644,4.110759,-48.193495,1.084644,4.110759,6.875000,-16.875000,9.375000,6.875000,-15.625000,29.375000
-78.457266,-109.325537,65.468923,-78.457266,-109.325537,65.468923,6.875000,-16.875000,8.125000,5.625000,-16.875000,29.375000
78.220382,173.544669,-97.302914,78.220382,173.544669,-97.302914,5.625000,-15.625000,8.125000,6.875000,-16.875000,29.375000
-55.138767,-142.973190,79.415217,-55.138767,-142.973190,79.415217,5.625000,-15.625000,9.375000,6.875000,-16.875000,28.125000
-59.447970,53.556616,116.706088,-59.447970,53.556616,116.706088,9.375000,-16.875000,9.375000,5.625000,-15.625000,28.125000
24.957013,-40.856916,-12.493210,24.957013,-40.856916,-12.493210,9.375000,-16.875000,8.125000,5.625000,-15.625000,29.375000
-4.041808,-79.540546,-168.576793,-4.041808,-79.540546,-168.576793,9.375000,-15.625000,8.125000,9.375000,-16.875000,29.375000
8.931350,50.379717,-20.999197,8.931350,50.379717,-20.999197,8.125000,-16.875000,8.125000,9.375000,-16.875000,28.125000
-13.592214,133.535501,-119.224429,-13.592214,133.535501,-119.224429,8.125000,-16.875000,9.375000,9.375000,-15.625000,28.125000
9.616736,-94.720661,150.090617,9.616736,-94.720661,150.090617,9.375000,-15.625000,9.375000,8.125000,-16.875000,28.125000
41.178007,91.199188,52.565704,41.178007,91.199188,52.565704,8.125000,-15.625000,9.375000,8.125000,-16.875000,29.375000
38.235356,145.946114,-95.283853,38.235356,145.946114,-95.283853,8.125000,-15.625000,8.125000,9.375000,-15.625000,29.375000
13.014637,-22.281664,84.665093,13.014637,-22.281664,84.665093,10.625000,-16.875000,8.125000,8.125000,-15.625000,29.375000
3.918240,123.436762,84.718460,3.918240,123.436762,84.718460,10.625000,-16.875000,9.375000,8.125000,-15.625000,28.125000
25.709612,-85.423799,167.636838,25.709612,-85.423799,167.636838,11.875000,-15.625000,9.375000,10.625000,-16.875000,28.125000
-25.372668,-55.478458,-18.381569,-25.372668,-55.478458,-18.381569,11.875000,-16.875000,9.375000,10.625000,-16.875000,29.375000
48.362776,167.887763,142.352181,48.362776,167.887763,142.352181,11.875000,-16.875000,8.125000,11.875000,-15.625000,29.375000
39.727440,-107.762356,-121.284465,39.727440,-107.762356,-121.284465,11.875000,-15.625000,8.125000,11.875000,-16.875000,29.375000
49.027703,-35.317545,-150.729140,49.027703,-35.317545,-150.729140,10.625000,-15.625000,8.125000,11.875000,-16.875000,28.125000
52.280251,80.911988,10.037658,52.280251,80.911988,10.037658,10.625000,-15.625000,9.375000,11.875000,-15.625000,28.125000
-21.173244,-52.627844,67.936602,-21.173244,-52.627844,67.936602,13.125000,-16.875000,9.375000,10.625000,-15.625000,28.125000
36.295523,-69.447130,131.226458,36.295523,-69.447130,131.226458,13.125000,-16.875000,8.125000,10.625000,-15.625000,29.375000
-7.847276,-21.622019,110.344978,-7.847276,-21.622019,110.344978,14.375000,-15.625000,8.125000,13.125000,-16.875000,29.375000
12.199937,-149.044949,-74.964050,12.199937,-149.044949,-74.964050,14.375000,-16.875000,8.125000,13.125000,-16.875000,28.125000
-75.806672,62.532040,-6.213544,-75.806672,62.532040,-6.213544,14.375000,-16.875000,9.375000,14.375000,-15.625000,28.125000
-61.934590,-75.208121,16.445975,-61.934590,-75.208121,16.445975,14.375000,-15.625000,9.375000,14.375000,-16.875000,28.125000
-84.968117,91.746383,25.383784,-84.968117,91.746383,25.383784,13.125000,-15.625000,9.375000,14.375000,-16.875000,29.375000
-21.472586,-87.133935,-134.627316,-21.472586,-87.133935,-134.627316,13.125000,-15.625000,8.125000,14.375000,-15.625000,29.375000
22.541340,-80.243182,109.058228,22.541340,-80.243182,109.058228,15.625000,-16.875000,8.125000,13.125000,-15.625000,29.375000
44.988516,87.380978,173.781061,44.988516,87.380978,173.781061,15.625000,-16.875000,9.375000,13.125000,-15.625000,28.125000
47.132003,91.822439,130.280472,47.132003,91.822439,130.280472,16.875000,-16.875000,9.375000,15.625000,-16.875000,28.125000
-14.815953,-94.236531,169.089342,-14.815953,-94.236531,169.089342,16.875000,-15.625000,9.375000,15.625000,-16.875000,29.375000
39.609405,-0.572659,99.019400,39.609405,-0.572659,99.019400,16.875000,-15.625000,8.125000,16.875000,-16.875000,29.375000
25.017914,-156.421118,-128.674846,25.017914,-156.421118,-128.674846,16.875000,-16.875000,8.125000,16.875000,-15.625000,29.375000
4.815126,106.897774,-49.286920,4.815126,106.897774,-49.286920,15.625000,-15.625000,8.125000,16.875000,-15.625000,28.125000
8.534608,-150.620287,34.158735,8.534608,-150.620287,34.158735,15.625000,-15.625000,9.375000,16.875000,-16.875000,28.125000
45.816643,86.449541,-165.025092,45.816643,86.449541,-165.025092,18.125000,-16.875000,9.375000,15.625000,-15.625000,28.125000
-31.880129,43.821314,26.291297,-31.880129,43.821314,26.291297,18.125000,-16.875000,8.125000,15.625000,-15.625000,29.375000
-64.586008,-120.767319,-97.210289,-64.586008,-120.767319,-97.210289,19.375000,-16.875000,8.125000,18.125000,-16.875000,29.375000
4.827844,19.887213,12.199911,4.827844,19.887213,12.199911,19.375000,-15.625000,8.125000,18.125000,-16.875000,28.125000
81.674414,76.908321,151.367101,81.674414,76.908321,151.367101,19.375000,-15.625000,9.375000,19.375000,-16.875000,28.125000
-5.339468,-171.288795,0.985680,-5.339468,-171.288795,0.985680,19.375000,-16.875000,9.375000,19.375000,-15.625000,28.125000
-4.489441,-174.313718,27.974640,-4.489441,-174.313718,27.974640,18.125000,-15.625000,9.375000,19.375000,-15.625000,29.375000
55.956816,-164.752262,173.471879,55.956816,-164.752262,173.471879,18.125000,-15.625000,8.125000,19.375000,-16.875000,29.375000
7.718135,-49.109520,-117.536663,7.718135,-49.109520,-117.536663,18.125000,-19.375000,8.125000,18.125000,-15.625000,29.375000
29.626282,-105.663432,-156.793542,29.626282,-105.663432,-156.793542,18.125000,-19.375000,9.375000,18.125000,-15.625000,28.125000
-3.510525,147.894342,-107.011950,-3.510525,147.894342,-107.011950,19.375000,-19.375000,9.375000,18.125000,-19.375000,28.125000
47.525615,-83.547410,-151.683866,47.525615,-83.547410,-151.683866,19.375000,-18.125000,9.375000,18.125000,-19.375000,29.375000
-55.444069,-55.557395,-84.930131,-55.444069,-55.557395,-84.930131,19.375000,-18.125000,8.125000,19.375000,-19.375000,29.375000
-58.562690,122.864824,-74.107480,-58.562690,122.864824,-74.107480,19.375000,-19.375000,8.125000,19.375000,-18.125000,29.375000
-20.437352,-150.397063,-71.443934,-20.437352,-150.397063,-71.443934,18.125000,-18.125000,8.125000,19.375000,-18.125000,28.125000
22.364191,-1.974123,-89.820316,22.364191,-1.974123,-89.820316,18.125000,-18.125000,9.375000,19.375000,-19.375000,28.125000
-17.837067,38.559313,119.001664,-17.837067,38.559313,119.001664,15.625000,-18.125000,9.375000,18.125000,-18.125000,28.125000
-7.548088,-83.645616,81.968657,-7.548088,-83.645616,81.968657,15.625000,-18.125000,8.125000,18.125000,-18.125000,29.375000
-27.128212,-2.812678,-135.081632,-27.128212,-2.812678,-135.081632,16.875000,-18.125000,8.125000,15.625000,-18.125000,29.375000
75.613284,57.351883,165.317895,75.613284,57.351883,165.317895,16.875000,-19.375000,8.125000,15.625000,-18.125000,28.125000
17.077318,124.559527,-10.484293,17.077318,124.559527,-10.484293,16.875000,-19.375000,9.375000,16.875000,-18.125000,28.125000
-46.560315,-7.526640,-71.314761,-46.560315,-7.526640,-71.314761,16.875000,-18.125000,9.375000,16.875000,-19.375000,28.125000
11.807104,34.796422,-36.386133,11.807104,34.796422,-36.386133,15.625000,-19.375000,9.375000,16.875000,-19.375000,29.375000
-46.232886,-40.418730,-114.439154,-46.232886,-40.418730,-114.439154,15.625000,-19.375000,8.125000,16.875000,-18.125000,29.375000
-33.757733,55.961728,-28.795217,-33.757733,55.961728,-28.795217,14.375000,-19.375000,8.125000,15.625000,-19.375000,29.375000
43.989650,-9.541587,145.970512,43.989650,-9.541587,145.970512,14.375000,-18.125000,8.125000,15.625000,-19.375000,28.125000
-66.475868,101.242335,-135.135341,-66.475868,101.242335,-135.135341,14.375000,-18.125000,9.375000,14.375000,-19.375000,28.125000
-11.880128,146.971393,44.287735,-11.880128,146.971393,44.287735,14.375000,-19.375000,9.375000,14.375000,-18.125000,28.125000
-56.352316,-105.974276,-111.879385,-56.352316,-105.974276,-111.879385,13.125000,-19.375000,9.375000,14.375000,-18.125000,29.375000
56.062965,-15.770210,140.216752,56.062965,-15.770210,140.216752,13.125000,-19.375000,8.125000,14.375000,-19.375000,29.375000
-77.509486,25.447557,45.659621,-77.509486,25.447557,45.659621,13.125000,-18.125000,8.125000,13.125000,-19.375000,29.375000
67.336034,-95.743597,-75.013639,67.336034,-95.743597,-75.013639,13.125000,-18.125000,9.375000,13.125000,-19.375000,28.125000
62.912559,-116.816126,19.370870,62.912559,-116.816126,19.370870,10.625000,-18.125000,9.375000,13.125000,-18.125000,28.125000
39.503532,58.617740,64.217905,39.503532,58.617740,64.217905,10.625000,-18.125000,8.125000,13.125000,-18.125000,29.375000
21.116446,29.299570,-110.310640,21.116446,29.299570,-110.310640,11.875000,-18.125000,8.125000,10.625000,-18.125000,29.375000
-81.946027,68.159826,-33.296329,-81.946027,68.159826,-33.296329,11.875000,-19.375000,8.125000,10.625000,-18.125000,28.125000
-14.386265,-91.389819,174.193881,-14.386265,-91.389819,174.193881,11.875000,-19.375000,9.375000,11.875000,-18.125000,28.125000
-49.647112,-116.551804,108.300600,-49.647112,-116.551804,108.300600,11.875000,-18.125000,9.375000,11.875000,-19.375000,28.125000
59.978449,-1.000508,-38.833062,59.978449,-1.000508,-38.833062,10.625000,-19.375000,9.375000,11.875000,-19.375000,29.375000
-68.162141,105.904910,146.365170,-68.162141,105.904910,146.365170,10.625000,-19.375000,8.125000,11.875000,-18.125000,29.375000
-17.037111,112.963138,57.051137,-17.037111,112.963138,57.051137,9.375000,-19.375000,8.125000,10.625000,-19.375000,29.375000
-65.585716,99.516848,138.380030,-65.585716,99.516848,138.380030,9.375000,-19.375000,9.375000,10.625000,-19.375000,28.125000
-10.972914,3.325951,46.867632,-10.972914,3.325951,46.867632,9.375000,-18.125000,9.375000,9.375000,-19.375000,28.125000
14.561678,162.983473,-47.147492,14.561678,162.983473,-47.147492,8.125000,-19.375000,9.375000,9.375000,-19.375000,29.375000
-5.320202,54.617422,164.182665,-5.320202,54.617422,164.182665,8.125000,-19.375000,8.125000,9.375000,-18.125000,29.375000
16.091324,68.731898,-1.135515,16.091324,68.731898,-1.135515,9.375000,-18.125000,8.125000,8.125000,-19.375000,29.375000
-40.235949,-150.239555,109.294260,-40.235949,-150.239555,109.294260,8.125000,-18.125000,8.125000,8.125000,-19.375000,28.125000
11.546845,91.819205,22.734922,11.546845,91.819205,22.734922,8.125000,-18.125000,9.375000,9.375000,-18.125000,28.125000
26.158052,-130.519291,106.995547,26.158052,-130.519291,106.995547,6.875000,-19.375000,9.375000,8.125000,-18.125000,28.125000
16.335537,171.025676,-118.706326,16.335537,171.025676,-118.706326,6.875000,-19.375000,8.125000,8.125000,-18.125000,29.375000
-38.892529,-36.734231,-25.904450,-38.892529,-36.734231,-25.904450,6.875000,-18.125000,8.125000,6.875000,-19.375000,29.375000
77.835928,-26.952896,82.457987,77.835928,-26.952896,82.457987,5.625000,-19.375000,8.125000,6.875000,-19.375000,28.125000
-62.971138,-166.954964,-105.993576,-62.971138,-166.954964,-105.993576,5.625000,-19.375000,9.375000,6.875000,-18.125000,28.125000
-0.520562,168.243500,30.094747,-0.520562,168.243500,30.094747,6.875000,-18.125000,9.375000,5.625000,-19.375000,28.125000
-71.379579,39.193637,-46.352874,-71.379579,39.193637,-46.352874,5.625000,-18.125000,9.375000,5.625000,-19.375000,29.375000
-52.084321,138.530626,-23.042809,-52.084321,138.530626,-23.042809,5.625000,-18.125000,8.125000,6.875000,-18.125000,29.375000
-36.844896,-116.499519,-38.858114,-36.844896,-116.499519,-38.858114,4.375000,-19.375000,8.125000,5.625000,-18.125000,29.375000
10.913096,172.895063,-14.177928,10.913096,172.895063,-14.177928,4.375000,-19.375000,9.375000,5.625000,-18.125000,28.125000
-67.911954,155.186478,132.829688,-67.911954,155.186478,132.829688,4.375000,-18.125000,9.375000,4.375000,-19.375000,28.125000
-12.969841,-174.846216,-33.741213,-12.969841,-174.846216,-33.741213,3.125000,-19.375000,9.375000,4.375000,-19.375000,29.375000
-44.696526,-125.893590,-9.142036,-44.696526,-125.893590,-9.142036,3.125000,-19.375000,8.125000,4.375000,-18.125000,29.375000
-51.823255,105.296136,-10.940514,-51.823255,105.296136,-10.940514,4.375000,-18.125000,8.125000,3.125000,-19.375000,29.375000
73.600974,161.358169,113.342735,73.600974,161.358169,113.342735,3.125000,-18.125000,8.125000,3.125000,-19.375000,28.125000
-58.932130,174.046014,89.621393,-58.932130,174.046014,89.621393,3.125000,-18.125000,9.375000,4.375000,-18.125000,28.125000
70.988666,-83.250752,-14.880281,70.988666,-83.250752,-14.880281,1.875000,-19.375000,9.375000,3.125000,-18.125000,28.125000
36.807194,46.116161,-153.925971,36.807194,46.116161,-153.925971,1.875000,-19.375000,8.125000,3.125000,-18.125000,29.375000
-43.935565,74.951973,-163.497478,-43.935565,74.951973,-163.497478,1.875000,-18.125000,8.125000,1.875000,-19.375000,29.375000
83.140793,-117.785307,-70.210738,83.140793,-117.785307,-70.210738,0.625000,-19.375000,8.125000,1.875000,-19.375000,28.125000
-12.884870,-156.249199,34.129188,-12.884870,-156.249199,34.129188,0.625000,-19.375000,9.375000,1.875000,-18.125000,28.125000
-24.480530,-22.883524,98.431023,-24.480530,-22.883524,98.431023,1.875000,-18.125000,9.375000,0.625000,-19.375000,28.125000
-62.117665,-140.719577,110.227707,-62.117665,-140.719577,110.227707,0.625000,-18.125000,9.375000,0.625000,-19.375000,29.375000
-50.042113,-128.124860,161.511905,-50.042113,-128.124860,161.511905,0.625000,-18.125000,8.125000,1.875000,-18.125000,29.375000
-42.279238,-43.222887,-18.927307,-42.279238,-43.222887,-18.927307,-1.875000,-18.125000,8.125000,0.625000,-18.125000,29.375000
-72.066052,-61.253405,55.556606,-72.066052,-61.253405,55.556606,-1.875000,-18.125000,9.375000,0.625000,-18.125000,28.125000
62.552520,86.664754,-149.547611,62.552520,86.664754,-149.547611,-0.625000,-18.125000,9.375000,-1.875000,-18.125000,28.125000
49.703412,-70.227451,153.607088,49.703412,-70.227451,153.607088,-0.625000,-19.375000,9.375000,-1.875000,-18.125000,29.375000
-0.916716,-136.596664,-173.773830,-0.916716,-136.596664,-173.773830,-0.625000,-19.375000,8.125000,-0.625000,-18.125000,29.375000
58.824163,156.547040,155.644598,58.824163,156.547040,155.644598,-0.625000,-18.125000,8.125000,-0.625000,-19.375000,29.375000
-5.290601,-142.290491,143.324476,-5.290601,-142.290491,143.324476,-1.875000,-19.375000,8.125000,-0.625000,-19.375000,28.125000
38.756775,-143.350670,-61.343318,38.756775,-143.350670,-61.343318,-1.875000,-19.375000,9.375000,-0.625000,-18.125000,28.125000
50.766990,-40.078139,70.940408,50.766990,-40.078139,70.940408,-3.125000,-19.375000,9.375000,-1.875000,-19.375000,28.125000
35.529154,-36.549437,-67.354433,35.529154,-36.549437,-67.354433,-3.125000,-18.125000,9.375000,-1.875000,-19.375000,29.375000
14.458853,-35.581270,110.647609,14.458853,-35.581270,110.647609,-3.125000,-18.125000,8.125000,-3.125000,-19.375000,29.375000
-20.369950,-46.843477,-52.047736,-20.369950,-46.843477,-52.047736,-3.125000,-19.375000,8.125000,-3.125000,-18.125000,29.375000
15.241753,2.975149,20.879130,15.241753,2.975149,20.879130,-4.375000,-19.375000,8.125000,-3.125000,-18.125000,28.125000
-73.856284,-163.172783,11.693500,-73.856284,-163.172783,11.693500,-4.375000,-19.375000,9.375000,-3.125000,-19.375000,28.125000
76.150049,158.955152,-50.126394,76.150049,158.955152,-50.126394,-4.375000,-18.125000,9.375000,-4.375000,-19.375000,28.125000
-1.801785,-128.618397,101.933646,-1.801785,-128.618397,101.933646,-4.375000,-18.125000,8.125000,-4.375000,-19.375000,29.375000
64.380697,-59.079620,-75.634414,64.380697,-59.079620,-75.634414,-6.875000,-18.125000,8.125000,-4.375000,-18.125000,29.375000
-9.469312,-73.852570,-91.503539,-9.469312,-73.852570,-91.503539,-6.875000,-18.125000,9.375000,-4.375000,-18.125000,28.125000
-14.583481,-77.890917,67.336876,-14.583481,-77.890917,67.336876,-5.625000,-18.125000,9.375000,-6.875000,-18.125000,28.125000
-14.467648,40.793147,32.977445,-14.467648,40.793147,32.977445,-5.625000,-19.375000,9.375000,-6.875000,-18.125000,29.375000
3.814865,-79.122374,171.811796,3.814865,-79.122374,171.811796,-5.625000,-19.375000,8.125000,-5.625000,-18.125000,29.375000
34.192008,69.762011,-29.446508,34.192008,69.762011,-29.446508,-5.625000,-18.125000,8.125000,-5.625000,-19.375000,29.375000
47.172864,89.070199,147.832908,47.172864,89.070199,147.832908,-6.875000,-19.375000,8.125000,-5.625000,-19.375000,28.125000
50.908076,108.324199,-151.482365,50.908076,108.324199,-151.482365,-6.875000,-19.375000,9.375000,-5.625000,-18.125000,28.125000
22.351613,107.734133,-103.457820,22.351613,107.734133,-103.457820,-8.125000,-19.375000,9.375000,-6.875000,-19.375000,28.125000
70.852248,146.252874,71.428415,70.852248,146.252874,71.428415,-8.125000,-18.125000,9.375000,-6.875000,-19.375000,29.375000
27.104589,36.415084,-125.847286,27.104589,36.415084,-125.847286,-8.125000,-18.125000,8.125000,-8.125000,-19.375000,29.375000
67.801094,111.279369,143.880761,67.801094,111.279369,143.880761,-8.125000,-19.375000,8.125000,-8.125000,-18.125000,29.375000
-27.355326,-134.872035,160.377997,-27.355326,-134.872035,160.377997,-9.375000,-19.375000,8.125000,-8.125000,-18.125000,28.125000
43.901641,-6.871797,6.423068,43.901641,-6.871797,6.423068,-9.375000,-19.375000,9.375000,-8.125000,-19.375000,28.125000
-57.929645,-53.890660,1.714809,-57.929645,-53.890660,1.714809,-9.375000,-18.125000,9.375000,-9.375000,-19.375000,28.125000
-18.595567,-20.132901,-82.880319,-18.595567,-20.132901,-82.880319,-9.375000,-18.125000,8.125000,-9.375000,-19.375000,29.375000
67.376449,167.693302,-71.133581,67.376449,167.693302,-71.133581,-10.625000,-19.375000,8.125000,-9.375000,-18.125000,29.375000
-14.471492,-45.440885,107.728713,-14.471492,-45.440885,107.728713,-10.625000,-19.375000,9.375000,-9.375000,-18.125000,28.125000
-52.881446,74.645234,-39.153232,-52.881446,74.645234,-39.153232,-10.625000,-18.125000,9.375000,-10.625000,-19.375000,28.125000
-39.232511,163.283139,-100.165342,-39.232511,163.283139,-100.165342,-11.875000,-19.375000,9.375000,-10.625000,-19.375000,29.375000
43.826192,-17.726964,-93.173154,43.826192,-17.726964,-93.173154,-11.875000,-19.375000,8.125000,-10.625000,-18.125000,29.375000
12.299825,115.376507,50.179046,12.299825,115.376507,50.179046,-10.625000,-18.125000,8.125000,-11.875000,-19.375000,29.375000
-11.044690,119.486875,56.437424,-11.044690,119.486875,56.437424,-11.875000,-18.125000,8.125000,-11.875000,-19.375000,28.125000
-44.314803,87.248722,-119.846016,-44.314803,87.248722,-119.846016,-11.875000,-18.125000,9.375000,-10.625000,-18.125000,28.125000
-80.552167,9.593137,-18.922239,-80.552167,9.593137,-18.922239,-13.125000,-19.375000,9.375000,-11.875000,-18.125000,28.125000
1.686979,85.328255,121.883214,1.686979,85.328255,121.883214,-13.125000,-19.375000,8.125000,-11.875000,-18.125000,29.375000
63.208233,-101.241801,12.618289,63.208233,-101.241801,12.618289,-13.125000,-18.125000,8.125000,-13.125000,-19.375000,29.375000
63.978751,-80.277697,-92.954414,63.978751,-80.277697,-92.954414,-14.375000,-19.375000,8.125000,-13.125000,-19.375000,28.125000
-56.088449,32.929941,154.973389,-56.088449,32.929941,154.973389,-14.375000,-19.375000,9.375000,-13.125000,-18.125000,28.125000
19.242941,-50.337697,-4.094716,19.242941,-50.337697,-4.094716,-13.125000,-18.125000,9.375000,-14.375000,-19.375000,28.125000
21.356429,-57.393625,59.937635,21.356429,-57.393625,59.937635,-14.375000,-18.125000,9.375000,-14.375000,-19.375000,29.375000
-5.171895,-86.507254,-91.277472,-5.171895,-86.507254,-91.277472,-14.375000,-18.125000,8.125000,-13.125000,-18.125000,29.375000
23.609506,49.021373,-138.102226,23.609506,49.021373,-138.102226,-15.625000,-19.375000,8.125000,-14.375000,-18.125000,29.375000
-23.287893,-60.454673,173.146071,-23.287893,-60.454673,173.146071,-15.625000,-19.375000,9.375000,-14.375000,-18.125000,28.125000
-17.674416,140.947653,-124.088545,-17.674416,140.947653,-124.088545,-15.625000,-18.125000,9.375000,-15.625000,-19.375000,28.125000
76.502813,2.338266,-49.675362,76.502813,2.338266,-49.675362,-16.875000,-19.375000,9.375000,-15.625000,-19.375000,29.375000
23.591102,14.112991,-39.367563,23.591102,14.112991,-39.367563,-16.875000,-19.375000,8.125000,-15.625000,-18.125000,29.375000
54.590074,87.216136,83.847360,54.590074,87.216136,83.847360,-15.625000,-18.125000,8.125000,-16.875000,-19.375000,29.375000
